170.113 1.82145 0.105862
170.598 1.83153 0.104346
171.082 1.84147 0.102861
171.567 1.85126 0.101406
172.052 1.86092 0.0999809
172.536 1.87045 0.0985842
173.021 1.87984 0.0972153
173.506 1.88911 0.0958737
173.99 1.89824 0.0945584
174.475 1.90726 0.093269
174.96 1.91615 0.0920046
175.444 1.92493 0.0907647
175.929 1.93358 0.0895487
176.414 1.94213 0.0883559
176.898 1.95056 0.0871858
177.383 1.95888 0.0860378
177.868 1.96709 0.0849114
178.352 1.97519 0.0838059
178.837 1.98319 0.082721
179.321 1.99109 0.0816562
179.806 1.99889 0.0806108
180.291 2.00659 0.0795845
180.775 2.01419 0.0785768
181.26 2.0217 0.0775873
181.745 2.02911 0.0766156
182.229 2.03643 0.0756611
182.714 2.04366 0.0747236
183.199 2.0508 0.0738026
183.683 2.05786 0.0728977
184.168 2.06482 0.0720087
184.653 2.07171 0.071135
185.137 2.07851 0.0702764
185.622 2.08523 0.0694326
186.107 2.09187 0.0686031
186.591 2.09843 0.0677878
187.076 2.10492 0.0669862
187.561 2.11133 0.066198
188.045 2.11766 0.065423
188.53 2.12392 0.0646609
189.015 2.13011 0.0639114
189.499 2.13623 0.0631742
189.984 2.14228 0.0624491
190.468 2.14825 0.0617358
190.953 2.15416 0.0610341
191.438 2.16001 0.0603436
191.922 2.16579 0.0596642
192.407 2.1715 0.0589957
192.892 2.17715 0.0583378
193.376 2.18274 0.0576903
193.861 2.18826 0.0570529
194.346 2.19373 0.0564256
194.83 2.19914 0.0558079
195.315 2.20448 0.0551999
195.8 2.20977 0.0546012
196.284 2.215 0.0540118
196.769 2.22018 0.0534313
197.254 2.2253 0.0528596
197.738 2.23037 0.0522966
198.223 2.23538 0.0517421
198.708 2.24034 0.0511959
199.192 2.24525 0.0506579
199.677 2.25011 0.0501278
200.162 2.25492 0.0496055
200.646 2.25967 0.049091
201.131 2.26438 0.048584
201.616 2.26904 0.0480844
202.1 2.27365 0.047592
202.585 2.27822 0.0471067
203.069 2.28274 0.0466285
203.554 2.28721 0.0461571
204.039 2.29164 0.0456924
204.523 2.29602 0.0452343
205.008 2.30036 0.0447826
205.493 2.30466 0.0443374
205.977 2.30892 0.0438984
206.462 2.31313 0.0434655
206.947 2.3173 0.0430386
207.431 2.32143 0.0426176
207.916 2.32552 0.0422024
208.401 2.32957 0.0417929
208.885 2.33359 0.041389
209.37 2.33756 0.0409907
209.855 2.3415 0.0405977
210.339 2.34539 0.04021
210.824 2.34925 0.0398275
211.309 2.35308 0.0394501
211.793 2.35687 0.0390778
212.278 2.36062 0.0387104
212.763 2.36434 0.0383478
